username,year,day,filename,runtime
TessFerrandez,2017,24,day24.py,5.8234
TessFerrandez,2017,25,day25.py,1.2998
TessFerrandez,2018,1,day1.py,
TessFerrandez,2018,2,day2.py,0.0465
TessFerrandez,2018,3,day3.py,
TessFerrandez,2018,4,day4.py,0.0401
TessFerrandez,2018,5,day5.py,
TessFerrandez,2018,6,day6.py,0.7772
TessFerrandez,2018,7,day7.py,0.0278
TessFerrandez,2018,8,day8.py,0.0538
TessFerrandez,2018,9,day9.py,0.6822
TessFerrandez,2018,10,day10.py,
TessFerrandez,2018,11,day11.py,
TessFerrandez,2018,12,day12.py,0.0333
TessFerrandez,2018,13,day13.py,0.1125
TessFerrandez,2018,14,day14.py,
TessFerrandez,2018,15,day15.py,0.0793
TessFerrandez,2018,16,day16.py,
TessFerrandez,2018,17,day17.py,
TessFerrandez,2018,18,day18.py,
TessFerrandez,2018,19,day19.py,0.187
TessFerrandez,2018,20,day20.py,0.0299
TessFerrandez,2018,21,day21.py,
TessFerrandez,2018,22,day22.py,
TessFerrandez,2018,23,day23.py,
TessFerrandez,2018,24,day24.py,
TessFerrandez,2019,1,day1.py,0.0252
TessFerrandez,2019,2,day2.py,0.2469
TessFerrandez,2019,3,day3.py,0.1295
TessFerrandez,2019,4,day4.py,0.3182
TessFerrandez,2019,5,day5.py,0.0306
TessFerrandez,2019,6,day6.py,0.027
TessFerrandez,2019,7,day7.py,
TessFerrandez,2019,8,day8.py,
TessFerrandez,2019,9,day9.py,0.2498
TessFerrandez,2019,10,day10.py,
TessFerrandez,2019,11,day11.py,
TessFerrandez,2019,12,day12.py,
TessFerrandez,2019,13,day13.py,
TessFerrandez,2019,14,day14.py,0.0378
TessFerrandez,2019,15,day15.py,
TessFerrandez,2019,16,day16.py,
TessFerrandez,2019,17,day17.py,0.1071
TessFerrandez,2019,18,day18.py,
TessFerrandez,2019,19,day19.py,
TessFerrandez,2020,1,day1.py,0.0285
TessFerrandez,2020,2,day2.py,
TessFerrandez,2020,3,day3.py,0.0257
TessFerrandez,2020,4,day4.py,0.0277
TessFerrandez,2020,5,day5.py,
TessFerrandez,2020,6,day6.py,0.0284
TessFerrandez,2020,7,day7.py,
TessFerrandez,2020,8,day8.py,0.0724
TessFerrandez,2020,9,day9.py,
TessFerrandez,2020,10,day10.py,
TessFerrandez,2020,11,day11.py,
TessFerrandez,2020,12,day12.py,
TessFerrandez,2020,13,day13.py,
TessFerrandez,2020,14,day14.py,
TessFerrandez,2020,15,day15.py,
TessFerrandez,2020,16,day16.py,0.034
TessFerrandez,2020,17,day17.py,
TessFerrandez,2020,18,day18.py,
TessFerrandez,2020,19,day19.py,0.3919
TessFerrandez,2020,20,day20.py,
TessFerrandez,2020,21,day21.py,0.0259
TessFerrandez,2020,22,day22.py,0.2299
TessFerrandez,2020,23,day23.py,6.0948
TessFerrandez,2020,24,day24.py,
TessFerrandez,2020,25,day25.py,0.3137
TessFerrandez,2021,1,day1-1.py,
TessFerrandez,2021,1,day1-2.py,
TessFerrandez,2021,1,day1.py,
TessFerrandez,2021,2,day2-1.py,
TessFerrandez,2021,2,day2-2.py,
TessFerrandez,2021,2,day2.py,
TessFerrandez,2021,3,day3-1.py,
TessFerrandez,2021,3,day3-2.py,
TessFerrandez,2021,3,day3.py,
TessFerrandez,2021,4,day4-1.py,
TessFerrandez,2021,4,day4-2.py,
TessFerrandez,2021,4,day4.py,
TessFerrandez,2021,5,day5-1.py,
TessFerrandez,2021,5,day5-2.py,
TessFerrandez,2021,5,day5.py,
TessFerrandez,2021,6,day6.py,
TessFerrandez,2021,7,day7.py,
TessFerrandez,2021,8,day8.py,
TessFerrandez,2021,9,day9.py,
TessFerrandez,2021,10,day10.py,
TessFerrandez,2021,11,day11-dictionary.py,
TessFerrandez,2021,12,day12-memo.py,
TessFerrandez,2021,13,day13.py,
TessFerrandez,2021,14,day14-dp.py,
TessFerrandez,2021,15,day15.py,
TessFerrandez,2021,16,day16-1.py,
TessFerrandez,2021,16,day16-2.py,
TessFerrandez,2021,17,day17.py,0.1192
TessFerrandez,2021,18,day18.py,
TessFerrandez,2021,19,day19.py,
TessFerrandez,2021,20,day20.py,
TessFerrandez,2021,21,day21.py,0.1036
TessFerrandez,2021,22,day22.py,
TessFerrandez,2021,23,day23.py,
TessFerrandez,2021,24,day24.py,0.0185
TessFerrandez,2021,25,day25.py,
TessFerrandez,2022,1,day1.py,
TessFerrandez,2022,2,day2.py,
TessFerrandez,2022,3,day3.py,
TessFerrandez,2022,4,day4.py,
TessFerrandez,2022,5,day5.py,
TessFerrandez,2022,6,day6.py,
TessFerrandez,2022,7,day7.py,
TessFerrandez,2022,8,day8.py,
TessFerrandez,2022,9,day9.py,
TessFerrandez,2022,10,day10.py,
TessFerrandez,2022,11,day11.py,
TessFerrandez,2022,12,day12.py,
TessFerrandez,2022,13,day13.py,
TessFerrandez,2022,14,day14.py,
TessFerrandez,2022,15,day15.py,
TessFerrandez,2022,16,day16.py,
TessFerrandez,2022,17,day17.py,
TessFerrandez,2022,18,day18.py,
TessFerrandez,2022,19,day19.py,
TessFerrandez,2022,20,day20.py,
TessFerrandez,2022,21,day21.py,
TessFerrandez,2022,22,day22-anim.py,
TessFerrandez,2022,23,day23.py,
TessFerrandez,2022,24,day24.py,
TessFerrandez,2022,25,day25.py,
TessFerrandez,2023,1,day1-2.py,
TessFerrandez,2023,1,day1.py,
TessFerrandez,2023,2,day2-2.py,
TessFerrandez,2023,2,day2.py,
TessFerrandez,2023,3,day3.py,
TessFerrandez,2023,4,day4.py,
TessFerrandez,2023,5,day5.py,
TessFerrandez,2023,6,day6.py,
TessFerrandez,2023,7,day7.py,
TessFerrandez,2023,8,day8.py,
TessFerrandez,2023,9,day9.py,
TessFerrandez,2023,10,day10.py,
TessFerrandez,2023,11,day11.py,
TessFerrandez,2023,12,day12.py,
TessFerrandez,2023,13,day13.py,
TessFerrandez,2023,14,day14-2.py,
TessFerrandez,2023,14,day14.py,
TessFerrandez,2023,15,day15.py,
TessFerrandez,2023,16,day16.py,
TessFerrandez,2023,17,day17.py,
TessFerrandez,2023,18,day18.py,
TessFerrandez,2023,19,day19.py,
TessFerrandez,2023,20,day20.py,
TessFerrandez,2023,21,day21.py,
TessFerrandez,2023,22,day22.py,
TessFerrandez,2023,23,day23.py,
TessFerrandez,2024,1,day1.py,
TessFerrandez,2024,2,day2.py,
TessFerrandez,2024,3,day3.py,
TessFerrandez,2024,4,day4.py,
TessFerrandez,2024,5,day5.py,
TessFerrandez,2024,6,day6.py,
TessFerrandez,2024,7,day7.py,
TessFerrandez,2024,8,day8.py,
TessFerrandez,2024,9,day9.py,
TessFerrandez,2024,10,day10.py,
TessFerrandez,2024,11,day11.py,
TessFerrandez,2024,12,day12.py,
TessFerrandez,2024,13,day13.py,
TessFerrandez,2024,14,day14.py,
TessFerrandez,2024,15,day15.py,
TessFerrandez,2024,16,day16.py,
TessFerrandez,2024,17,day17.py,0.0269
TessFerrandez,2024,18,day18.py,
TessFerrandez,2024,19,day19.py,
TessFerrandez,2024,20,day20.py,
TessFerrandez,2024,21,day21.py,0.0244
TessFerrandez,2024,22,day22.py,
TessFerrandez,2024,23,day23.py,
TessFerrandez,2024,24,day24.py,
TessFerrandez,2024,25,day25.py,
TurtleSmoke,2021,1,main.py,
TurtleSmoke,2021,2,main.py,
TurtleSmoke,2021,3,main.py,
TurtleSmoke,2021,4,main.py,
TurtleSmoke,2021,5,main.py,
TurtleSmoke,2021,6,main.py,
TurtleSmoke,2021,7,main.py,
TurtleSmoke,2021,8,main.py,
TurtleSmoke,2021,9,main.py,
TurtleSmoke,2021,10,main.py,
TurtleSmoke,2021,11,main.py,
TurtleSmoke,2021,12,main.py,
TurtleSmoke,2021,13,main.py,
TurtleSmoke,2021,14,main.py,
TurtleSmoke,2021,15,main.py,
TurtleSmoke,2021,16,main.py,
TurtleSmoke,2021,17,main.py,
TurtleSmoke,2021,18,main.py,
TurtleSmoke,2021,19,main.py,
TurtleSmoke,2021,20,main.py,
TurtleSmoke,2021,21,main.py,
TurtleSmoke,2021,22,main.py,
TurtleSmoke,2021,23,main.py,
TurtleSmoke,2021,24,main.py,
TurtleSmoke,2021,25,main.py,
TurtleSmoke,2022,1,main.py,
TurtleSmoke,2022,2,main.py,
TurtleSmoke,2022,3,main.py,
TurtleSmoke,2022,4,main.py,
TurtleSmoke,2022,5,main.py,
TurtleSmoke,2022,6,main.py,
TurtleSmoke,2022,7,main.py,
TurtleSmoke,2022,8,main.py,
TurtleSmoke,2022,9,main.py,
TurtleSmoke,2022,10,main.py,
TurtleSmoke,2022,11,main.py,
TurtleSmoke,2022,12,main.py,
TurtleSmoke,2022,13,main.py,
TurtleSmoke,2022,14,main.py,
TurtleSmoke,2022,15,main.py,
TurtleSmoke,2022,16,main.py,
TurtleSmoke,2022,17,main.py,
TurtleSmoke,2022,18,main.py,
TurtleSmoke,2022,19,main.py,
TurtleSmoke,2022,20,main.py,
TurtleSmoke,2022,21,main.py,
TurtleSmoke,2022,22,main.py,
TurtleSmoke,2022,23,main.py,
TurtleSmoke,2022,24,main.py,
TurtleSmoke,2022,25,main.py,
TurtleSmoke,2023,1,main.py,
TurtleSmoke,2023,2,main.py,
TurtleSmoke,2023,3,main.py,
TurtleSmoke,2023,4,main.py,
TurtleSmoke,2023,5,main.py,
TurtleSmoke,2023,6,main.py,
TurtleSmoke,2023,7,main.py,
TurtleSmoke,2023,8,main.py,
TurtleSmoke,2023,9,main.py,
TurtleSmoke,2023,10,main.py,
TurtleSmoke,2023,11,main.py,
TurtleSmoke,2023,12,main.py,
TurtleSmoke,2023,13,main.py,
TurtleSmoke,2023,14,main.py,
TurtleSmoke,2023,15,main.py,
TurtleSmoke,2023,16,main.py,
TurtleSmoke,2023,17,main.py,
TurtleSmoke,2023,18,main.py,
TurtleSmoke,2023,19,main.py,
TurtleSmoke,2023,20,main.py,
TurtleSmoke,2023,21,main.py,
TurtleSmoke,2023,22,main.py,
TurtleSmoke,2023,23,main.py,
TurtleSmoke,2023,24,main.py,
TurtleSmoke,2023,25,main.py,
TurtleSmoke,2024,1,main.py,
TurtleSmoke,2024,2,main.py,
TurtleSmoke,2024,3,main.py,
TurtleSmoke,2024,4,main.py,
TurtleSmoke,2024,5,main.py,
TurtleSmoke,2024,6,main.py,
TurtleSmoke,2024,7,main.py,
TurtleSmoke,2024,8,main.py,
TurtleSmoke,2024,9,main.py,
TurtleSmoke,2024,10,main.py,
TurtleSmoke,2024,11,main.py,
TurtleSmoke,2024,12,main.py,
TurtleSmoke,2024,13,main.py,
TurtleSmoke,2024,14,main.py,
TurtleSmoke,2024,15,main.py,
TurtleSmoke,2024,16,main.py,
TurtleSmoke,2024,17,main.py,
TurtleSmoke,2024,18,main.py,
TurtleSmoke,2024,19,main.py,
TurtleSmoke,2024,20,main.py,
TurtleSmoke,2024,21,main.py,
TurtleSmoke,2024,22,main.py,
TurtleSmoke,2024,23,main.py,
TurtleSmoke,2024,24,main.py,
TurtleSmoke,2024,25,main.py,
gahjelle,2023,1,aoc202301.py,0.0323
gahjelle,2023,2,aoc202302.py,
gahjelle,2023,3,aoc202303.py,0.032
gahjelle,2023,4,aoc202304.py,
gahjelle,2023,5,aoc202305.py,0.0332
gahjelle,2023,6,aoc202306.py,0.0327
gahjelle,2023,6,aoc202306_formula.py,0.0324
gahjelle,2023,7,aoc202307.py,0.0329
gahjelle,2023,8,aoc202308.py,0.0326
gahjelle,2023,9,aoc202309.py,0.0318
gahjelle,2023,10,aoc202310.py,0.0326
gahjelle,2023,11,aoc202311.py,0.0318
gahjelle,2023,12,aoc202312.py,0.0319
gahjelle,2023,13,aoc202313.py,0.0319
gahjelle,2023,14,aoc202314.py,0.0324
gahjelle,2023,15,aoc202315.py,0.0319
gahjelle,2023,16,aoc202316.py,0.0323
gahjelle,2023,17,aoc202317.py,0.0327
gahjelle,2023,18,aoc202318.py,0.0329
gahjelle,2023,19,aoc202319.py,
gahjelle,2023,20,aoc202320.py,0.033
gahjelle,2023,21,aoc202321.py,0.0323
gahjelle,2023,22,aoc202322.py,0.0327
gahjelle,2023,24,aoc202324.py,
gahjelle,2023,25,aoc202325.py,
gahjelle,2024,1,aoc202401.py,0.0332
gahjelle,2024,2,aoc202402.py,0.0319
gahjelle,2024,3,aoc202403.py,
gahjelle,2024,4,aoc202404.py,0.0334
gahjelle,2024,5,aoc202405.py,0.0322
gahjelle,2024,6,aoc202406.py,0.0324
gahjelle,2024,7,aoc202407.py,0.0321
gahjelle,2024,8,aoc202408.py,0.0325
gahjelle,2024,9,aoc202409.py,0.0329
gahjelle,2024,10,aoc202410.py,0.0325
gahjelle,2024,11,aoc202411.py,0.0332
gahjelle,2024,12,aoc202412.py,0.0331
gahjelle,2024,13,aoc202413.py,
gahjelle,2024,14,aoc202414.py,
gahjelle,2024,15,aoc202415.py,
gahjelle,2024,16,aoc202416.py,0.033
gahjelle,2024,17,aoc202417.py,0.0323
gahjelle,2024,18,aoc202418.py,
gahjelle,2024,19,aoc202419.py,0.0322
gahjelle,2024,20,aoc202420.py,0.0328
gahjelle,2024,21,aoc202421.py,0.033
gahjelle,2024,22,aoc202422.py,0.0326
gahjelle,2024,23,aoc202423.py,0.0321
gahjelle,2024,25,aoc202425.py,0.0325
happycoder74,2015,1,aoc_2015_01.py,
happycoder74,2015,2,aoc_2015_02.py,
happycoder74,2015,3,aoc_2015_03.py,
happycoder74,2015,4,aoc_2015_04.py,
happycoder74,2015,5,aoc_2015_05.py,
happycoder74,2015,6,aoc_2015_06.py,
happycoder74,2015,7,aoc_2015_07.py,
happycoder74,2015,8,aoc_2015_08.py,
happycoder74,2015,9,aoc_2015_09.py,
happycoder74,2015,10,aoc_2015_10.py,
happycoder74,2015,11,aoc_2015_11.py,
happycoder74,2016,1,aoc_2016_01.py,
happycoder74,2016,2,aoc_2016_02.py,
happycoder74,2016,3,aoc_2016_03.py,
happycoder74,2016,4,aoc_2016_04.py,
happycoder74,2016,5,aoc_2016_05.py,
happycoder74,2016,6,aoc_2016_06.py,
happycoder74,2016,7,aoc_2016_07.py,
happycoder74,2016,8,aoc_2016_08.py,
happycoder74,2017,1,aoc_2017_01.py,
happycoder74,2017,2,aoc_2017_02.py,
happycoder74,2017,3,aoc_2017_03.py,
happycoder74,2018,2,aoc_2018_02.py,
happycoder74,2019,1,aoc_2019_01.py,
happycoder74,2020,1,aoc_2020_01.py,
happycoder74,2020,2,aoc_2020_02.py,
happycoder74,2020,3,aoc_2020_03.py,
happycoder74,2020,4,aoc_2020_04.py,
happycoder74,2020,5,aoc_2020_05.py,
happycoder74,2020,6,aoc_2020_06.py,
happycoder74,2020,7,aoc_2020_07.py,
happycoder74,2020,10,aoc_2020_10.py,
happycoder74,2020,16,aoc_2020_16.py,
happycoder74,2021,1,aoc_2021_01.py,
happycoder74,2021,2,aoc_2021_02.py,
happycoder74,2021,3,aoc_2021_03.py,
happycoder74,2021,4,aoc_2021_04.py,
happycoder74,2021,5,aoc_2021_05.py,
happycoder74,2021,6,aoc_2021_06.py,
happycoder74,2021,7,aoc_2021_07.py,
happycoder74,2021,8,aoc_2021_08.py,
happycoder74,2021,9,aoc_2021_09.py,
happycoder74,2021,10,aoc_2021_10.py,
happycoder74,2021,11,aoc_2021_11.py,
happycoder74,2021,12,aoc_2021_12.py,
happycoder74,2021,13,aoc_2021_13.py,
happycoder74,2021,14,aoc_2021_14.py,
happycoder74,2021,16,aoc_2021_16.py,
happycoder74,2021,17,aoc_2021_17.py,
happycoder74,2021,18,aoc_2021_18.py,
happycoder74,2022,1,aoc_2022_01.py,
happycoder74,2022,2,aoc_2022_02.py,
happycoder74,2022,3,aoc_2022_03.py,
happycoder74,2022,4,aoc_2022_04.py,
happycoder74,2022,5,aoc_2022_05.py,
happycoder74,2022,6,aoc_2022_06.py,
happycoder74,2022,7,aoc_2022_07.py,
happycoder74,2022,8,aoc_2022_08.py,
happycoder74,2022,9,aoc_2022_09.py,
happycoder74,2022,10,aoc_2022_10.py,
happycoder74,2022,11,aoc_2022_11.py,
happycoder74,2022,12,aoc_2022_12.py,
happycoder74,2022,13,aoc_2022_13.py,
happycoder74,2022,14,aoc_2022_14.py,
happycoder74,2022,18,aoc_2022_18.py,
happycoder74,2022,20,aoc_2022_20.py,
happycoder74,2022,21,aoc_2022_21.py,
happycoder74,2022,25,aoc_2022_25.py,
happycoder74,2023,1,aoc_2023_01.py,
happycoder74,2023,2,aoc_2023_02.py,
happycoder74,2023,4,aoc_2023_04.py,
happycoder74,2023,5,aoc_2023_05.py,
happycoder74,2023,6,aoc_2023_06.py,
happycoder74,2023,7,aoc_2023_07.py,
happycoder74,2023,8,aoc_2023_08.py,
happycoder74,2023,9,aoc_2023_09.py,
happycoder74,2023,10,aoc_2023_10.py,
happycoder74,2023,11,aoc_2023_11.py,
happycoder74,2023,12,aoc_2023_12.py,
happycoder74,2023,13,aoc_2023_13.py,
happycoder74,2024,1,aoc_2024_01.py,
happycoder74,2024,2,aoc_2024_02.py,
happycoder74,2024,3,aoc_2024_03.py,
happycoder74,2024,5,aoc_2024_05.py,
happycoder74,2024,7,aoc_2024_07.py,
happycoder74,2024,8,aoc_2024_08.py,
happycoder74,2024,9,aoc_2024_09.py,
happycoder74,2024,10,aoc_2024_10.py,
happycoder74,2024,11,aoc_2024_11.py,
happycoder74,2024,13,aoc_2024_13.py,
happycoder74,2024,14,aoc_2024_14.py,
hyperneutrino,2021,1,day1p1.py,
hyperneutrino,2021,1,day1p2.py,
hyperneutrino,2021,2,day2p1.py,
hyperneutrino,2021,2,day2p2.py,
hyperneutrino,2021,3,day3p1.py,
hyperneutrino,2021,3,day3p2.py,
hyperneutrino,2021,4,day4p1.py,
hyperneutrino,2021,4,day4p2.py,
hyperneutrino,2021,5,day5p1.py,
hyperneutrino,2021,5,day5p2.py,
hyperneutrino,2021,7,day7p1.py,
hyperneutrino,2021,7,day7p2.py,
hyperneutrino,2021,8,day8p1.py,
hyperneutrino,2021,8,day8p2.py,
hyperneutrino,2021,9,day9p1.py,
hyperneutrino,2021,9,day9p2.py,
hyperneutrino,2021,10,day10p1.py,
hyperneutrino,2021,10,day10p2.py,
hyperneutrino,2021,11,day11p1.py,
hyperneutrino,2021,11,day11p2.py,
hyperneutrino,2021,12,day12p1.py,
hyperneutrino,2021,12,day12p2.py,
hyperneutrino,2021,13,day13p1.py,
hyperneutrino,2021,13,day13p2.py,
hyperneutrino,2021,14,day14p1.py,
hyperneutrino,2021,14,day14p2.py,
hyperneutrino,2021,15,day15p1.py,
hyperneutrino,2021,15,day15p2.py,
hyperneutrino,2021,16,day16p1.py,
hyperneutrino,2021,16,day16p2.py,
hyperneutrino,2021,17,day17p1.py,
hyperneutrino,2021,17,day17p2.py,
hyperneutrino,2021,18,day18p1.py,
hyperneutrino,2021,18,day18p2.py,
hyperneutrino,2021,19,day19p1.py,
hyperneutrino,2021,19,day19p2.py,
hyperneutrino,2021,20,day20p1.py,
hyperneutrino,2021,20,day20p2.py,
hyperneutrino,2021,21,day21p1.py,
hyperneutrino,2021,21,day21p2.py,
hyperneutrino,2021,22,day22p1.py,
hyperneutrino,2021,22,day22p2.py,
hyperneutrino,2021,23,day23p2.py,
hyperneutrino,2021,25,day25.py,
hyperneutrino,2022,1,day01p1.py,
hyperneutrino,2022,1,day01p2.py,
hyperneutrino,2022,2,day02p1.py,0.0186
hyperneutrino,2022,2,day02p2.py,0.0191
hyperneutrino,2022,3,day03p1.py,0.0188
hyperneutrino,2022,3,day03p2.py,0.0185
hyperneutrino,2022,4,day04p1.py,
hyperneutrino,2022,4,day04p2.py,
hyperneutrino,2022,5,day05p1.py,0.0275
hyperneutrino,2022,5,day05p2.py,0.0276
hyperneutrino,2022,6,day06p1.py,0.0184
hyperneutrino,2022,6,day06p2.py,0.0208
hyperneutrino,2022,7,day07p1.py,
hyperneutrino,2022,7,day07p2.py,
hyperneutrino,2022,8,day08p1.py,0.0417
hyperneutrino,2022,8,day08p2.py,0.0402
hyperneutrino,2022,9,day09p1.py,0.026
hyperneutrino,2022,9,day09p2.py,0.0685
hyperneutrino,2022,10,day10p1.py,0.0183
hyperneutrino,2022,10,day10p2.py,0.0186
hyperneutrino,2022,11,day11p1.py,0.0186
hyperneutrino,2022,11,day11p2.py,0.2235
hyperneutrino,2022,12,day12p1.py,
hyperneutrino,2022,12,day12p2.py,
hyperneutrino,2022,13,day13p1.py,
hyperneutrino,2022,13,day13p2.py,
hyperneutrino,2022,14,day14p1.py,0.053
hyperneutrino,2022,14,day14p2.py,1.2543
hyperneutrino,2022,15,day15p1.py,0.4847
hyperneutrino,2022,15,day15p2.py,
hyperneutrino,2022,16,day16p1.py,0.176
hyperneutrino,2022,16,day16p2.py,
hyperneutrino,2022,17,day17p1.py,0.5382
hyperneutrino,2022,17,day17p2.py,4.338
hyperneutrino,2022,18,day18p1.py,0.0246
hyperneutrino,2022,18,day18p2.py,0.075
hyperneutrino,2022,19,day19p1.py,1.409
hyperneutrino,2022,19,day19p2.py,7.207
hyperneutrino,2022,20,day20p1.py,
hyperneutrino,2022,20,day20p2.py,
hyperneutrino,2022,21,day21p1.py,
hyperneutrino,2022,21,day21p2.py,
hyperneutrino,2022,22,day22p1.py,0.038
hyperneutrino,2022,22,day22p2.py,0.0374
hyperneutrino,2022,23,day23p1.py,0.1139
hyperneutrino,2022,23,day23p2.py,6.741
hyperneutrino,2022,24,day24p1.py,0.8129
hyperneutrino,2022,24,day24p2.py,4.271
hyperneutrino,2022,25,day25.py,0.018
hyperneutrino,2023,1,day01p1.py,0.0189
hyperneutrino,2023,1,day01p2.py,0.0301
hyperneutrino,2023,2,day02p1.py,0.0187
hyperneutrino,2023,2,day02p2.py,0.0192
hyperneutrino,2023,3,day03p1.py,0.0231
hyperneutrino,2023,3,day03p2.py,0.0214
hyperneutrino,2023,4,day04p1.py,0.02
hyperneutrino,2023,4,day04p2.py,0.0202
hyperneutrino,2023,5,day05p1.py,0.0184
hyperneutrino,2023,5,day05p2.py,0.0198
hyperneutrino,2023,6,day06p1.py,0.0189
hyperneutrino,2023,6,day06p2.py,6.3224
hyperneutrino,2023,7,day07p1.py,0.0199
hyperneutrino,2023,7,day07p2.py,0.2502
hyperneutrino,2023,8,day08p1.py,0.0238
hyperneutrino,2023,8,day08p2.py,0.0833
hyperneutrino,2023,9,day09p1.py,0.0208
hyperneutrino,2023,9,day09p2.py,0.0213
hyperneutrino,2023,10,day10p1.py,0.0338
hyperneutrino,2023,10,day10p2.py,0.0435
hyperneutrino,2023,11,day11p1.py,1.0368
hyperneutrino,2023,11,day11p2.py,1.1153
hyperneutrino,2023,12,day12p1.py,0.037
hyperneutrino,2023,12,day12p2.py,0.2619
hyperneutrino,2023,13,day13p1.py,0.0199
hyperneutrino,2023,13,day13p2.py,0.026
hyperneutrino,2023,14,day14p1.py,0.0193
hyperneutrino,2023,14,day14p2.py,0.3715
hyperneutrino,2023,15,day15p1.py,0.0201
hyperneutrino,2023,15,day15p2.py,0.0207
hyperneutrino,2023,16,day16p1.py,0.0318
hyperneutrino,2023,16,day16p2.py,1.1937
hyperneutrino,2023,17,day17p1.py,0.9073
hyperneutrino,2023,17,day17p2.py,2.7414
hyperneutrino,2023,18,day18p1.py,0.0186
hyperneutrino,2023,18,day18p2.py,0.0186
hyperneutrino,2023,19,day19p1.py,0.0205
hyperneutrino,2023,19,day19p2.py,0.0202
hyperneutrino,2023,20,day20p1.py,0.0541
hyperneutrino,2023,20,day20p2.py,0.1511
hyperneutrino,2023,21,day21p1.py,0.0376
hyperneutrino,2023,21,day21p2.py,0.1487
hyperneutrino,2023,22,day22p1.py,0.3392
hyperneutrino,2023,22,day22p2.py,0.3538
hyperneutrino,2023,23,day23p1.py,0.0533
hyperneutrino,2023,23,day23p2.py,
hyperneutrino,2023,24,day24p1.py,0.077
hyperneutrino,2023,24,day24p2.py,
hyperneutrino,2023,25,day25.py,
hyperneutrino,2024,1,day01p1.py,0.0188
hyperneutrino,2024,1,day01p2.py,0.025
hyperneutrino,2024,2,day02p1.py,0.0202
hyperneutrino,2024,2,day02p2.py,0.0238
hyperneutrino,2024,3,day03p1.py,0.0276
hyperneutrino,2024,3,day03p2.py,0.0272
hyperneutrino,2024,4,day04p1.py,0.0334
hyperneutrino,2024,4,day04p2.py,0.0213
hyperneutrino,2024,5,day05p1.py,0.0211
hyperneutrino,2024,5,day05p2.py,0.0259
hyperneutrino,2024,6,day06p1.py,0.0211
hyperneutrino,2024,6,day06p2.py,
hyperneutrino,2024,7,day07p1.py,0.0216
hyperneutrino,2024,7,day07p2.py,0.0241
hyperneutrino,2024,8,day08p1.py,0.0187
hyperneutrino,2024,8,day08p2.py,0.0197
hyperneutrino,2024,9,day09p1.py,0.0368
hyperneutrino,2024,9,day09p2.py,0.173
hyperneutrino,2024,10,day10p1.py,0.024
hyperneutrino,2024,10,day10p2.py,0.0241
hyperneutrino,2024,11,day11p1.py,0.2093
hyperneutrino,2024,11,day11p2.py,0.0822
hyperneutrino,2024,12,day12p1.py,0.0586
hyperneutrino,2024,12,day12p2.py,0.0837
hyperneutrino,2024,13,day13p1.py,0.0274
hyperneutrino,2024,13,day13p2.py,0.0277
hyperneutrino,2024,14,day14p1.py,0.0281
hyperneutrino,2024,14,day14p2.py,2.0977
hyperneutrino,2024,15,day15p1.py,0.0352
hyperneutrino,2024,15,day15p2.py,0.2358
hyperneutrino,2024,16,day16p1.py,0.5483
hyperneutrino,2024,16,day16p2.py,0.831
hyperneutrino,2024,17,day17p1.py,0.0267
hyperneutrino,2024,17,day17p2.py,0.0273
hyperneutrino,2024,18,day18p1.py,0.0282
hyperneutrino,2024,18,day18p2.py,0.0293
hyperneutrino,2024,19,day19p1.py,0.0282
hyperneutrino,2024,19,day19p2.py,0.0431
hyperneutrino,2024,20,day20p1.py,0.0419
hyperneutrino,2024,20,day20p2.py,2.9364
hyperneutrino,2024,21,day21p1.py,0.9677
hyperneutrino,2024,21,day21p2.py,0.0263
hyperneutrino,2024,22,day22p1.py,1.0907
hyperneutrino,2024,22,day22p2.py,4.3294
hyperneutrino,2024,23,day23p1.py,0.0591
hyperneutrino,2024,23,day23p2.py,2.0597
hyperneutrino,2024,24,day24p1.py,0.0187
hyperneutrino,2024,24,day24p2.py,
hyperneutrino,2024,25,day25.py,0.0486
itsvncl,2023,1,day1.py,
itsvncl,2023,2,day2.py,
itsvncl,2023,3,day3.py,
itsvncl,2024,1,p1.py,
itsvncl,2024,1,p2.py,
itsvncl,2024,2,p1.py,
itsvncl,2024,2,p2.py,
itsvncl,2024,3,p1.py,
itsvncl,2024,3,p2.py,
itsvncl,2024,4,p1.py,
itsvncl,2024,4,p2.py,
itsvncl,2024,5,p1.py,
itsvncl,2024,6,p1.py,
itsvncl,2024,6,p1p2_optimised.py,
itsvncl,2024,6,p2.py,
itsvncl,2024,7,p1.py,
itsvncl,2024,7,p2.py,
itsvncl,2024,8,p1.py,
itsvncl,2024,8,p2.py,
itsvncl,2024,9,p1.py,
itsvncl,2024,9,p2.py,
itsvncl,2024,10,p1.py,
itsvncl,2024,10,p2.py,
itsvncl,2024,11,p1.py,
itsvncl,2024,11,p2_cache_func.py,
jonathanpaulson,2020,1,1.py,0.1578
jonathanpaulson,2020,2,2.py,0.0245
jonathanpaulson,2020,3,3.py,0.0201
jonathanpaulson,2020,4,4.py,0.0297
jonathanpaulson,2020,5,5.py,0.0294
jonathanpaulson,2020,6,6.py,0.0303
jonathanpaulson,2020,7,7.py,0.0319
jonathanpaulson,2020,8,8.py,0.6066
jonathanpaulson,2020,9,9.py,
jonathanpaulson,2020,10,10.py,0.0275
jonathanpaulson,2020,11,11.py,2.9625
jonathanpaulson,2020,12,12.py,
